cell_id,donor,cell_type,species,batch_nn,dataset,batch,leiden
celseq2_D31.6_7-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_9-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_10-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_11-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_12-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.6_13-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_15-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_16-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_18-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_19-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_20-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_21-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_22-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_23-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.6_24-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_25-0,D31,alpha,human,celseq2,celseq2,0,19
celseq2_D31.6_27-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_28-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_29-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_30-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_31-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_32-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.6_33-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_34-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_35-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_36-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_37-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_38-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.6_39-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_40-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_41-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_42-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_43-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_44-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_45-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_47-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_48-0,D31,alpha,human,celseq2,celseq2,0,15
celseq2_D31.6_49-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_50-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_51-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_52-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_53-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_54-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_55-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_56-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_57-0,D31,immune,human,celseq2,celseq2,0,23
celseq2_D31.6_58-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_59-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_61-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_62-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_63-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_65-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_66-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_67-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_68-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_69-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_70-0,D31,endothelial,human,celseq2,celseq2,0,16
celseq2_D31.6_71-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.6_72-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_73-0,D31,endothelial,human,celseq2,celseq2,0,16
celseq2_D31.6_74-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_75-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_76-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_77-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_79-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_80-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_81-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_82-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_83-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_84-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.6_85-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_86-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.6_87-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_88-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_90-0,D31,alpha,human,celseq2,celseq2,0,18
celseq2_D31.6_91-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.6_92-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.6_93-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.6_94-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_1-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_2-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_3-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_4-0,D31,endothelial,human,celseq2,celseq2,0,16
celseq2_D31.7_6-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_8-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_9-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_10-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_11-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_14-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_15-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.7_16-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_17-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_18-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_19-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_20-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.7_21-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_22-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_23-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_25-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_26-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_28-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_29-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_32-0,D31,endothelial,human,celseq2,celseq2,0,16
celseq2_D31.7_33-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_34-0,D31,beta,human,celseq2,celseq2,0,14
celseq2_D31.7_35-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_36-0,D31,alpha,human,celseq2,celseq2,0,15
celseq2_D31.7_37-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_38-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_39-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_40-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_41-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_42-0,D31,ductal,human,celseq2,celseq2,0,10
celseq2_D31.7_44-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_45-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_46-0,D31,beta,human,celseq2,celseq2,0,14
celseq2_D31.7_47-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_48-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.7_49-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_50-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_51-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_53-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_54-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_55-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_56-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_57-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_58-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_59-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_60-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_61-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_62-0,D31,alpha,human,celseq2,celseq2,0,15
celseq2_D31.7_63-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_64-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_65-0,D31,alpha,human,celseq2,celseq2,0,15
celseq2_D31.7_66-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.7_67-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_69-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_70-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_71-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_72-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_73-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_74-0,D31,beta,human,celseq2,celseq2,0,12
celseq2_D31.7_75-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_76-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_77-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.7_79-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.7_80-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_81-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.7_84-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_85-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_87-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_89-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.7_91-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.7_92-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.7_93-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.7_94-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_1-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_2-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_3-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_4-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_5-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_6-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_7-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_8-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_9-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_10-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_11-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_12-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_13-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_14-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_15-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_17-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_18-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.8_19-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_20-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_21-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_23-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_24-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_25-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_26-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_27-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_28-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_29-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_30-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_31-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_33-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_34-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_36-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_37-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_38-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_39-0,D31,endothelial,human,celseq2,celseq2,0,16
celseq2_D31.8_40-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_41-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_42-0,D31,beta,human,celseq2,celseq2,0,7
celseq2_D31.8_43-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_45-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_46-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_47-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.8_48-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_49-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_50-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_52-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_53-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_56-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.8_57-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_58-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_60-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_61-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_62-0,D31,alpha,human,celseq2,celseq2,0,15
celseq2_D31.8_63-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_64-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_65-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_66-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_67-0,D31,gamma,human,celseq2,celseq2,0,7
celseq2_D31.8_69-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_70-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_71-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_73-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_74-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_75-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_76-0,D31,delta,human,celseq2,celseq2,0,11
celseq2_D31.8_77-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_78-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_80-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_82-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_83-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_84-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_85-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_86-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_87-0,D31,gamma,human,celseq2,celseq2,0,17
celseq2_D31.8_88-0,D31,beta,human,celseq2,celseq2,0,4
celseq2_D31.8_89-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_90-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D31.8_91-0,D31,acinar,human,celseq2,celseq2,0,5
celseq2_D31.8_92-0,D31,stellate,human,celseq2,celseq2,0,13
celseq2_D31.8_93-0,D31,alpha,human,celseq2,celseq2,0,0
celseq2_D31.8_94-0,D31,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_1-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_4-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_5-0,D30,delta,human,celseq2,celseq2,0,19
celseq2_D30.1_6-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.1_7-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_9-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_10-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_13-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_14-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_15-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_16-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_17-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_19-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_20-0,D30,beta,human,celseq2,celseq2,0,11
celseq2_D30.1_21-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_22-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.1_23-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_24-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_25-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.1_26-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_27-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_29-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_30-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_31-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_33-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_35-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_36-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_37-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_38-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_39-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_40-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_41-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_42-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_43-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_44-0,D30,endothelial,human,celseq2,celseq2,0,16
celseq2_D30.1_45-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_46-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_47-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_49-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_51-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_52-0,D30,beta,human,celseq2,celseq2,0,21
celseq2_D30.1_53-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_54-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_55-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_56-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_57-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_58-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_59-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_60-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_61-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_63-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_64-0,D30,alpha,human,celseq2,celseq2,0,2
celseq2_D30.1_65-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_66-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_67-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_69-0,D30,beta,human,celseq2,celseq2,0,14
celseq2_D30.1_70-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.1_71-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_72-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_74-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_75-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_77-0,D30,endothelial,human,celseq2,celseq2,0,16
celseq2_D30.1_78-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_79-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.1_81-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_82-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_83-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.1_84-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_85-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_86-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_87-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_88-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.1_89-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_90-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.1_91-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.1_93-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.1_94-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_1-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_2-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_3-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_4-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.2_5-0,D30,alpha,human,celseq2,celseq2,0,6
celseq2_D30.2_6-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.2_7-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_8-0,D30,gamma,human,celseq2,celseq2,0,17
celseq2_D30.2_9-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.2_11-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_12-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_13-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_14-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_15-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_16-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_17-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_18-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_19-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_20-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_21-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_22-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_23-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_24-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_25-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_26-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_27-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_28-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_29-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.2_30-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_31-0,D30,beta,human,celseq2,celseq2,0,7
celseq2_D30.2_32-0,D30,beta,human,celseq2,celseq2,0,14
celseq2_D30.2_33-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_34-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_35-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.2_37-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_38-0,D30,immune,human,celseq2,celseq2,0,23
celseq2_D30.2_40-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.2_41-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_42-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_43-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_44-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_45-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_46-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_47-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_48-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_49-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_50-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.2_51-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_52-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_53-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_54-0,D30,delta,human,celseq2,celseq2,0,11
celseq2_D30.2_55-0,D30,beta,human,celseq2,celseq2,0,11
celseq2_D30.2_56-0,D30,acinar,human,celseq2,celseq2,0,5
celseq2_D30.2_57-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_58-0,D30,ductal,human,celseq2,celseq2,0,1
celseq2_D30.2_59-0,D30,stellate,human,celseq2,celseq2,0,13
celseq2_D30.2_60-0,D30,acinar,human,celseq2,celseq2,0,1
celseq2_D30.2_61-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_62-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_65-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_67-0,D30,alpha,human,celseq2,celseq2,0,7
celseq2_D30.2_68-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_70-0,D30,alpha,human,celseq2,celseq2,0,0
celseq2_D30.2_71-0,D30,beta,human,celseq2,celseq2,0,4
celseq2_D30.2_72-0,D30,alpha,human,celseq2,celseq2,0,3
celseq2_D30.2_73-0,D30,alpha,human,celseq2,celseq2,0,0
